Year,Ticker,Beta_t,Vol_t,EoverP_t,DoverP_t,Beta_t1,RealisedReturn_t1
2023,JPM,0.8751677203557818,"Ticker
JPM    0.207351
dtype: float64","Ticker
JPM    0.124066
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
JPM    0.024655
Name: 2023-12-29 00:00:00, dtype: float64",0.8069930180992786,"Ticker
JPM    0.442881
dtype: float64"
2023,KO,0.38143890920792745,"Ticker
KO    0.134257
dtype: float64","Ticker
KO    0.043865
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
KO    0.032415
Name: 2023-12-29 00:00:00, dtype: float64",0.05699364607447607,"Ticker
KO    0.088775
dtype: float64"
2023,LLY,0.43735896249689254,"Ticker
LLY    0.288342
dtype: float64","Ticker
LLY    0.021353
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
LLY    0.007834
Name: 2023-12-29 00:00:00, dtype: float64",0.877398726905735,"Ticker
LLY    0.333011
dtype: float64"
2023,MA,0.8834473732107072,"Ticker
MA    0.171717
dtype: float64","Ticker
MA    0.033801
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
MA    0.005393
Name: 2023-12-29 00:00:00, dtype: float64",0.6434396273680334,"Ticker
MA    0.241743
dtype: float64"
2023,META,1.7729194097777303,"Ticker
META    0.397489
dtype: float64","Ticker
META    0.072609
Name: 2023-12-29 00:00:00, dtype: float64",,1.535984253417575,"Ticker
META    0.660489
dtype: float64"
2023,MRK,0.25817941448450193,"Ticker
MRK    0.188205
dtype: float64","Ticker
MRK    0.06539
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
MRK    0.028133
Name: 2023-12-29 00:00:00, dtype: float64",0.22412834079382746,"Ticker
MRK   -0.062601
dtype: float64"
2023,MSFT,1.1722435737823014,"Ticker
MSFT    0.250699
dtype: float64","Ticker
MSFT    0.034802
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
MSFT    0.007504
Name: 2023-12-29 00:00:00, dtype: float64",1.187105687767408,"Ticker
MSFT    0.129273
dtype: float64"
2023,NFLX,1.3185646392995334,"Ticker
NFLX    0.375104
dtype: float64","Ticker
NFLX    0.043399
Name: 2023-12-29 00:00:00, dtype: float64",,1.1417466743891536,"Ticker
NFLX    0.830677
dtype: float64"
2023,NVDA,2.0191801347693836,"Ticker
NVDA    0.483592
dtype: float64","Ticker
NVDA    0.06242
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
NVDA    0.000323
Name: 2023-12-29 00:00:00, dtype: float64",2.652567146228053,"Ticker
NVDA    1.712493
dtype: float64"
2023,ORCL,1.0577324122190117,"Ticker
ORCL    0.301104
dtype: float64","Ticker
ORCL    0.041051
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
ORCL    0.014682
Name: 2023-12-29 00:00:00, dtype: float64",1.3937479944321904,"Ticker
ORCL    0.599903
dtype: float64"
2023,PEP,0.37385196769626255,"Ticker
PEP    0.150011
dtype: float64","Ticker
PEP    0.041685
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
PEP    0.030314
Name: 2023-12-29 00:00:00, dtype: float64",0.02933106047387648,"Ticker
PEP   -0.076016
dtype: float64"
2023,PG,0.38327037614299064,"Ticker
PG    0.148981
dtype: float64","Ticker
PG    0.044607
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
PG    0.026453
Name: 2023-12-29 00:00:00, dtype: float64",0.007959134845987637,"Ticker
PG    0.172538
dtype: float64"
2023,TSLA,2.212421909457032,"Ticker
TSLA    0.525429
dtype: float64","Ticker
TSLA    0.007123
Name: 2023-12-29 00:00:00, dtype: float64",,2.384772319343217,"Ticker
TSLA    0.625241
dtype: float64"
2023,UNH,0.2792267028814991,"Ticker
UNH    0.210644
dtype: float64","Ticker
UNH    0.046266
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
UNH    0.014124
Name: 2023-12-29 00:00:00, dtype: float64",0.13111638947358112,"Ticker
UNH   -0.024104
dtype: float64"
2023,V,0.7633834578872446,"Ticker
V    0.155517
dtype: float64","Ticker
V    0.038561
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
V    0.007262
Name: 2023-12-29 00:00:00, dtype: float64",0.600785821437955,"Ticker
V    0.223183
dtype: float64"
2023,WMT,0.39572833097583776,"Ticker
WMT    0.155947
dtype: float64","Ticker
WMT    0.045296
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
WMT    0.014711
Name: 2023-12-29 00:00:00, dtype: float64",0.30750254454579845,"Ticker
WMT    0.739923
dtype: float64"
2023,XOM,0.5575589231360036,"Ticker
XOM    0.248364
dtype: float64","Ticker
XOM    0.07941
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
XOM    0.038757
Name: 2023-12-29 00:00:00, dtype: float64",0.19576680513270747,"Ticker
XOM    0.112616
dtype: float64"
2024,AAPL,0.9559389531979596,"Ticker
AAPL    0.22375
dtype: float64","Ticker
AAPL    0.025739
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
AAPL    0.003963
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,ABBV,0.23546619858919787,"Ticker
ABBV    0.236143
dtype: float64","Ticker
ABBV    0.013415
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
ABBV    0.035545
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,ADBE,1.254526418880546,"Ticker
ADBE    0.365351
dtype: float64","Ticker
ADBE    0.034069
Name: 2024-12-31 00:00:00, dtype: float64",,,
2024,AMZN,1.5477851233997657,"Ticker
AMZN    0.280519
dtype: float64","Ticker
AMZN    0.027941
Name: 2024-12-31 00:00:00, dtype: float64",,,
2024,AVGO,2.5928416774992513,"Ticker
AVGO    0.538242
dtype: float64","Ticker
AVGO    0.009302
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
AVGO    0.009388
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,BAC,0.8257505428662731,"Ticker
BAC    0.2272
dtype: float64","Ticker
BAC    0.076704
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
BAC    0.022897
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,BRK-A,0.5091634241247087,"Ticker
BRK-A    0.14919
dtype: float64","Ticker
BRK-A    0.082645
Name: 2024-12-31 00:00:00, dtype: float64",,,
2024,BRK-B,0.525340290278056,"Ticker
BRK-B    0.144774
dtype: float64","Ticker
BRK-B    0.082708
Name: 2024-12-31 00:00:00, dtype: float64",,,
2024,COST,0.8315388305543713,"Ticker
COST    0.187753
dtype: float64","Ticker
COST    0.018773
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
COST    0.004923
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,CRM,1.42424291487503,"Ticker
CRM    0.358254
dtype: float64","Ticker
CRM    0.019173
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
CRM    0.004793
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,CVX,0.41602763120827124,"Ticker
CVX    0.192252
dtype: float64","Ticker
CVX    0.061826
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
CVX    0.046069
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,GOOG,1.230317476649112,"Ticker
GOOG    0.276972
dtype: float64","Ticker
GOOG    0.04705
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
GOOG    0.003154
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,GOOGL,1.2371453441975873,"Ticker
GOOGL    0.280217
dtype: float64","Ticker
GOOGL    0.047387
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
GOOGL    0.003173
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,HD,0.7800068952025471,"Ticker
HD    0.20486
dtype: float64","Ticker
HD    0.038108
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
HD    0.023284
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,JNJ,-0.03957368229786827,"Ticker
JNJ    0.149771
dtype: float64","Ticker
JNJ    0.063198
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
JNJ    0.034516
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,JPM,0.8069924897643049,"Ticker
JPM    0.234717
dtype: float64","Ticker
JPM    0.085985
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
JPM    0.019408
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,KO,0.056993408186805324,"Ticker
KO    0.12708
dtype: float64","Ticker
KO    0.040289
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
KO    0.03139
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,LLY,0.877398259623235,"Ticker
LLY    0.302362
dtype: float64","Ticker
LLY    0.016019
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
LLY    0.006761
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,MA,0.6434399919954241,"Ticker
MA    0.158278
dtype: float64","Ticker
MA    0.027221
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
MA    0.005029
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,META,1.5359842905889476,"Ticker
META    0.364053
dtype: float64","Ticker
META    0.043727
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
META    0.003419
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,MRK,0.2241293612525692,"Ticker
MRK    0.208025
dtype: float64","Ticker
MRK    0.069757
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
MRK    0.031634
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,MSFT,1.1871057529840405,"Ticker
MSFT    0.199098
dtype: float64","Ticker
MSFT    0.030818
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
MSFT    0.007335
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,NFLX,1.1417466743891536,"Ticker
NFLX    0.294497
dtype: float64","Ticker
NFLX    0.023706
Name: 2024-12-31 00:00:00, dtype: float64",,,
2024,NVDA,2.65256783168716,"Ticker
NVDA    0.524058
dtype: float64","Ticker
NVDA    0.023012
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
NVDA    0.000253
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,ORCL,1.3937478615675434,"Ticker
ORCL    0.322266
dtype: float64","Ticker
ORCL    0.025659
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
ORCL    0.00966
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,PEP,0.029330866577120078,"Ticker
PEP    0.162482
dtype: float64","Ticker
PEP    0.045115
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
PEP    0.035362
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,PG,0.007958374499004793,"Ticker
PG    0.149189
dtype: float64","Ticker
PG    0.038043
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
PG    0.023925
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,TSLA,2.384772319343217,"Ticker
TSLA    0.634949
dtype: float64","Ticker
TSLA    0.004383
Name: 2024-12-31 00:00:00, dtype: float64",,,
2024,UNH,0.13111655271014036,"Ticker
UNH    0.271907
dtype: float64","Ticker
UNH    0.047408
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
UNH    0.01624
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,V,0.6007847871285192,"Ticker
V    0.168714
dtype: float64","Ticker
V    0.031525
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
V    0.006826
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,WMT,0.30750254454579845,"Ticker
WMT    0.17668
dtype: float64","Ticker
WMT    0.026033
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
WMT    0.009256
Name: 2024-12-31 00:00:00, dtype: float64",,
2024,XOM,0.19576680513270747,"Ticker
XOM    0.191
dtype: float64","Ticker
XOM    0.071372
Name: 2024-12-31 00:00:00, dtype: float64","Ticker
XOM    0.036349
Name: 2024-12-31 00:00:00, dtype: float64",,
